nombre,pais,provincia,departamento,canthab
La Cienaga,Argentina,10,Belén,
La Cienaga,Argentina,66,Cachi,712
La Cienaga,Argentina,66,Capital,712
La Cienaga,Argentina,46,Coronel Felipe Varela,
La Cienaga,Argentina,66,Guachipas,712
La Cienaga,Argentina,70,Jáchal,
La Cienaga,Argentina,66,La Viña,712
La Cienaga,Argentina,74,Libertador General San Martín,
La Cienaga,Argentina,66,Rosario De La Frontera,712
La Cienaga,Argentina,38,Santa Catalina,79
La Cienaga,Argentina,38,Tilcara,
La Cienaga,Argentina,38,Tumbaya,
La Cienaga,Argentina,70,Ullúm,
La Cienaga,Argentina,46,Vinchina,
La Ciénaga,Argentina,90,Burruyacú,
La Ciénaga,Argentina,10,Santa María,
La Ciénaga,Argentina,10,Tinogasta,
La Cienaga De Abajo,Argentina,10,Belén,
La Cienaguita,Argentina,14,Ischilín,
La Cigüeña,Argentina,82,Vera,
La Clarita,Argentina,30,Colón,448
La Clarita,Argentina,6,Lincoln,
La Clotilde,Argentina,22,O'higgins,2607
La Cocha,Argentina,90,La Cocha,5637
La Cocha,Argentina,74,Libertador General San Martín,
La Cocha,Argentina,14,San Alberto,
La Colina,Argentina,6,General La Madrid,713
La Colonia,Argentina,50,Junín,9282
La Colonia,Argentina,50,Santa Rosa,
La Colonial,Argentina,14,San Justo,
La Colorada,Argentina,6,9 De Julio,
La Colorada,Argentina,6,San Pedro,
La Comte,Argentina,6,General Belgrano,
La Concepción,Argentina,90,Graneros,
La Concepción,Argentina,14,Ischilín,
La Concordia,Argentina,6,Lincoln,
La Constancia,Argentina,6,Ayacucho,55
La Constancia,Argentina,30,Paraná,
La Constancia,Argentina,86,Pellegrini,
La Constancia,Argentina,14,San Javier,
La Consulta,Argentina,50,San Carlos,7354
La Cordobesa,Argentina,82,Vera,
La Corita,Argentina,54,Concepción,249
La Corneta,Argentina,34,Matacos,
La Cortada,Argentina,46,Chamical,
La Cortadera,Argentina,42,Chical-co,
La Costa,Argentina,74,Capital,
La Costa,Argentina,14,General Roca,
La Costa,Argentina,66,Guachipas,
La Costa,Argentina,14,Río Seco,
La Costa,Argentina,66,San Carlos,
La Costa,Argentina,50,Santa Rosa,
La Costosa,Argentina,22,General Güemes,
La Costosa,Argentina,86,Jiménez,
La Costosa,Argentina,86,Pellegrini,
La Cotorra,Argentina,6,Pehuajó,
La Criolla,Argentina,30,Concordia,1307
La Criolla (Est. Cañadita),Argentina,82,San Justo,1862
La Cruz,Argentina,66,Anta,
La Cruz,Argentina,34,Bermejo,
La Cruz,Argentina,14,Calamuchita,1420
La Cruz,Argentina,18,San Martín,6025
La Cruz,Argentina,38,Santa Catalina,
La Cruz Del Yugo,Argentina,50,La Paz,
La Cuadra,Argentina,46,Famatina,184
La Cuchilla,Argentina,22,12 De Octubre,
La Cuchilla,Argentina,90,Burruyacú,
La Cuesta,Argentina,10,Belén,
La Cueva,Argentina,66,General Martín M Güemes,
La Cueva,Argentina,66,Guachipas,
La Cueva,Argentina,38,Humahuaca,
La Cumbre,Argentina,14,Punilla,7235
La Cumbrecita,Argentina,14,Calamuchita,345
La Curra,Argentina,86,Alberdi,
La Curtiembre,Argentina,66,General José De San Martín,
La Curva,Argentina,86,Moreno,
La Curva,Argentina,14,Río Segundo,
La Darsena,Argentina,86,Banda,537
La Delfina,Argentina,6,Chivilcoy,
La Delfina,Argentina,6,General Viamonte,35
La Delia,Argentina,86,Alberdi,
La Delía,Argentina,6,Arrecifes,
La Diecisiete,Argentina,86,Moreno,
La Dorada,Argentina,10,La Paz,259
La Dorita,Argentina,6,9 De Julio,
La Dormida,Argentina,14,Colón,
La Dormida,Argentina,86,Loreto,
La Dormida,Argentina,14,Río Cuarto,
La Dormida,Argentina,50,Santa Rosa,2075
La Dorotea,Argentina,14,General Roca,
La Eduvigis,Argentina,22,Libertador General San Martín,271
La Emilia,Argentina,6,General Viamonte,
La Emilia,Argentina,6,San Nicolás,2883
La Emilia Torras,Argentina,14,General Roca,
La Emma,Argentina,82,9 de Julio,
La Encrucijada,Argentina,66,La ViÑa,
La Ensenada,Argentina,74,Belgrano,
La Ensenada,Argentina,34,Matacos,
La Ensenada,Argentina,66,Rivadavia,
La Ensenada,Argentina,38,San Pedro,
La Entrada,Argentina,22,General Güemes,
La Entrada,Argentina,34,Matacos,
La Entrada,Argentina,66,Rivadavia,
La Escondida,Argentina,22,General Donovan,3219
La Escondida,Argentina,66,Metán,
La Escondida,Argentina,6,Pilar,
La Esmeralda,Argentina,30,Feliciano,
La Esmeralda,Argentina,82,General Obligado,
La Esmeralda,Argentina,6,Lincoln,
La Esmeralda,Argentina,18,Monte Caseros,
La Espada,Argentina,86,Robles,
La Esperanza,Argentina,22,25 De Mayo,
La Esperanza,Argentina,62,25 De Mayo,
La Esperanza,Argentina,34,Bermejo,
La Esperanza,Argentina,86,Copo,
La Esperanza,Argentina,86,Figueroa,
La Esperanza,Argentina,22,General Güemes,
La Esperanza,Argentina,90,Graneros,
La Esperanza,Argentina,34,Matacos,
La Esperanza,Argentina,66,Metán,
La Esperanza,Argentina,86,Moreno,
La Esperanza,Argentina,86,Ojo De Agua,
La Esperanza,Argentina,66,Rivadavia,
La Esperanza,Argentina,66,Rosario De La Frontera,
La Esperanza,Argentina,82,San Cristóbal,
La Esperanza,Argentina,38,San Pedro,2669
La Esperanza,Argentina,14,Tulumba,
La Esperanza De Los Cerrillos,Argentina,46,Chamical,
La Esquina,Argentina,74,General Pedernera,
La Estación,Argentina,22,General Güemes,
La Estafeta,Argentina,6,General Pueyrredón,
La Estancia,Argentina,10,Belén,
La Estancia,Argentina,14,Río Seco,
La Estancia,Argentina,26,Sarmiento,
La Estancia,Argentina,10,Tinogasta,
La Estanzuela,Argentina,58,Los Lagos,
La Estela,Argentina,6,Pehuajo,
La Estrella,Argentina,6,Arrecifes,
La Estrella,Argentina,66,Orán,
La Estrella,Argentina,42,Realicó,
La Estrella,Argentina,66,Rivadavia,
La Extranjera,Argentina,34,Matacos,
La Falda,Argentina,10,Ancasti,
La Falda,Argentina,66,Cerrillos,
La Falda,Argentina,70,Jáchal,56
La Falda,Argentina,86,Pellegrini,
La Falda,Argentina,14,Punilla,15112
La Federación,Argentina,66,Rosario De La Frontera,
La Felicidad,Argentina,66,Rivadavia,
La Fidelidad,Argentina,22,General Güemes,
La Firmeza,Argentina,86,Copo,134
La Flojera,Argentina,22,General Güemes,
La Flor,Argentina,82,Caseros,
La Florencia,Argentina,34,Matacos,
La Florida,Argentina,86,Aguirre,
La Florida,Argentina,66,Anta,
La Florida,Argentina,74,Ayacucho,340
La Florida,Argentina,90,Cruz Alta,2726
La Florida,Argentina,46,General Belgrano,
La Florida,Argentina,22,General Güemes,
La Florida,Argentina,66,Guachipas,
La Florida,Argentina,86,Pellegrini,
La Florida,Argentina,86,Río Hondo,
La Florida,Argentina,50,Rivadavia,1622
La Florida,Argentina,66,Rivadavia,
La Florida,Argentina,86,Robles,
La Florida,Argentina,66,San Carlos,
La Florida,Argentina,14,Santa María,
La Fortuna,Argentina,86,Alberdi,
La Fortuna,Argentina,86,Banda,
La Fortuna,Argentina,86,Jiménez,
La Fortuna,Argentina,86,Moreno,
La Fortuna,Argentina,6,Pehuajó,
La Fortunita,Argentina,86,Figueroa,
La Fragua,Argentina,86,Pellegrini,
La Francia,Argentina,14,San Justo,3503
La Francia,Argentina,82,San Martín,
La Fría,Argentina,26,Telsen,
La Frontera,Argentina,86,Alberdi,
La Frontera,Argentina,70,Jáchal,
La Frontera,Argentina,34,Pilcomayo,
La Fronterita,Argentina,90,Tafí del Valle,
La Fundición,Argentina,50,Las Heras,
La Gallareta,Argentina,82,Vera,2150
La Genoveva,Argentina,42,Puelen,
La Gilda,Argentina,14,Río Cuarto,70
La Gloria,Argentina,42,Catriló,43
La Gloria,Argentina,6,Coronel Dorrego,
La Gloriosa,Argentina,50,La Paz,
La Graciela,Argentina,6,Patagones,
La Gramilla,Argentina,14,Río Seco,
La Gramilla,Argentina,86,San Martín,
La Granja,Argentina,14,Colón,1936
La Granja,Argentina,66,Rosario De La Frontera,
La Gringa,Argentina,22,General Güemes,
La Gruta,Argentina,54,San Pedro,
La Gruta,Argentina,14,Santa María,
La Guacha,Argentina,38,Tumbaya,
La Guanaca,Argentina,86,Jiménez,
La Guardia,Argentina,86,Copo,
La Guardia,Argentina,86,Figueroa,
La Guardia,Argentina,30,Gualeguaychú,
La Guardia,Argentina,82,La Capital,
La Guardia,Argentina,10,La Paz,540
La Guasquita,Argentina,6,Trenque Lauquen,
La Guasuncha,Argentina,82,San Cristóbal,
La Herradura,Argentina,14,General San Martín,
La Hiedra,Argentina,82,9 De Julio,
La Hierra,Argentina,30,Federación,
La Higuera,Argentina,90,Chicligasta,
La Higuera,Argentina,14,Cruz Del Eje,399
La Higuera,Argentina,10,Paclín,268
La Higuera,Argentina,86,San Martín,
La Higuera,Argentina,90,Trancas,
La Higuerita,Argentina,90,Graneros,
La Horqueta,Argentina,26,Languiñeo,
La Horqueta,Argentina,58,Picunches,
La Horqueta,Argentina,34,Ramón Lista,
La Horqueta,Argentina,18,San Martín,
La Horqueta,Argentina,10,Tinogasta,
La Horqueta De Abajo,Argentina,10,La Paz,
La Horqueta De Arriba,Argentina,10,La Paz,
La Hoyada,Argentina,66,La Viña,
La Hoyada,Argentina,66,Rosario De Lerma,
La Hoyada,Argentina,38,San Antonio,
La Hoyada,Argentina,10,Santa María,161
La Hoyada,Argentina,14,Tulumba,
La Huerta,Argentina,74,Libertador General San Martín,
La Huerta,Argentina,10,Santa Rosa,
La Huerta,Argentina,66,Santa Victoria,
La Huertita,Argentina,86,Pellegrini,
La Hullera,Argentina,50,Las Heras,
La Humada,Argentina,42,Chical-co,419
La Iguana,Argentina,66,Rivadavia,
La India,Argentina,86,Juan Felipe Ibarra,
La Intermedia,Argentina,38,Yavi,128
La Invencible,Argentina,6,Salto,88
La Invernada,Argentina,74,Chacabuco,
La Invernada,Argentina,86,Figueroa,345
La Invernada,Argentina,22,General Güemes,
La Invernada,Argentina,18,Goya,
La Invernada,Argentina,90,La Cocha,
La Invernada,Argentina,34,Patiño,
La Invernada,Argentina,66,Rivadavia,
La Irene,Argentina,74,Capital,
La Irma,Argentina,86,Juan Felipe Ibarra,
La Isla,Argentina,10,Andalgalá,
La Isla,Argentina,70,Calingasta,
La Isla,Argentina,66,Cerrillos,
La Isla,Argentina,46,General San Martín,
La Isla,Argentina,86,Jiménez,
La Isla,Argentina,74,Junín,
La Isla,Argentina,50,Maipú,
La Isla,Argentina,86,Ojo De Agua,
La Isla,Argentina,66,San Carlos,
La Isla,Argentina,10,Tinogasta,
La Isla,Argentina,14,Tulumba,
La Isla De San José,Argentina,90,Monteros,
La Isleta,Argentina,82,General Obligado,364
La Isleta,Argentina,74,General Pedernera,
La Isleta,Argentina,34,Patiño,
La Isleta,Argentina,86,Rivadavia,
La Japonesa,Argentina,62,Avellaneda,
La Jarilla,Argentina,46,Rosario Vera Peñaloza,
La Josefa,Argentina,78,Lago Buenos Aires,
La Josefina,Argentina,6,Lincoln,
La Josefína,Argentina,30,Concordia,
La Juanita,Argentina,86,Moreno,
La Junta,Argentina,66,Anta,
La Junta,Argentina,70,Calingasta,
La Junta,Argentina,66,General Martín M Güemes,
La Junta,Argentina,50,Malargüe,
La Junta,Argentina,34,Matacos,
La Junta,Argentina,66,Rivadavia,
La Junta  De Valderrama,Argentina,66,Metán,
La Laguna,Argentina,86,Choya,
La Laguna,Argentina,38,Cochinoca,
La Laguna,Argentina,14,General San Martín,1336
La Laguna,Argentina,14,Ischilín,
La Laguna,Argentina,90,Monteros,
La Laguna,Argentina,66,Rosario De La Frontera,
La Laguna Seca,Argentina,70,Caucete,
La Lagunilla,Argentina,14,Río Cuarto,
La Lagunita,Argentina,34,Bermejo,
La Lagunita,Argentina,66,Rivadavia,
La Lancha,Argentina,46,Capital,
La Lata,Argentina,46,Capital,
La Lata,Argentina,74,Capital,
La Lechiguana,Argentina,66,Anta,
La Legua,Argentina,14,Juárez  Celman,
La Leona,Argentina,74,Ayacucho,
La Leona,Argentina,78,Lago Argentino,
La Leonesa,Argentina,22,Bermejo,8420
La Libertad,Argentina,34,Bermejo,
La Libertad,Argentina,30,Feliciano,
La Libertad,Argentina,14,Ischilín,
La Libertad,Argentina,50,Rivadavia,629
La Libranza,Argentina,86,Figueroa,
La Limpia,Argentina,6,Bragado,37
La Lipela,Argentina,58,Los Lagos,
La Llanura,Argentina,46,Chamical,
La Llave Nueva,Argentina,50,San Rafael,462
La Lobería,Argentina,62,Adolfo Alsina,16
La Lobería,Argentina,78,Deseado,
La Loma,Argentina,86,Banda,
La Loma,Argentina,86,Figueroa,
La Loma,Argentina,90,Graneros,
La Loma,Argentina,22,Libertador General San Martín,
La Loma,Argentina,34,Pirané,
La Loma,Argentina,66,Rivadavia,
La Loma,Argentina,10,Santa María,470
La Loma,Argentina,22,Sargento Cabral,
La Loma Pelada,Argentina,14,San Alberto,
La Lomada,Argentina,66,Anta,
La Lonja,Argentina,6,Pilar,
La Lonja,Argentina,14,Unión,
La Lucia,Argentina,6,9 De Julio,
La Luciana,Argentina,14,Río Seco,
La Lucila,Argentina,82,San Cristóbal,
La Lucila,Argentina,6,Vicente López,12222
La Lucinda,Argentina,74,Junín,
La Lucitana,Argentina,6,Lincoln,
La Luisa,Argentina,6,Capián Sarmiento,230
La Luna,Argentina,14,Ischilín,
La Madrejón,Argentina,34,Bermejo,
La Madrugada,Argentina,6,Necochea,
La Majada,Argentina,10,Ancasti,140
La Majada,Argentina,74,Ayacucho,97
La Majada,Argentina,14,San Alberto,
La Majadilla,Argentina,86,Ojo De Agua,
La Majadilla,Argentina,14,Sobremonte,
La Majadilla,Argentina,14,Tulumba,
La Manchuria,Argentina,78,Lago Buenos Aires,
La Manga,Argentina,86,Alberdi,
La Manga,Argentina,38,San Pedro,161
La Manuela,Argentina,6,Daireaux,51
La Maria,Argentina,18,San Roque,
La María,Argentina,14,General Roca,
La María Angelita,Argentina,6,Lincoln,
La María Teresa,Argentina,6,Lincoln,
La Maroma,Argentina,66,Chicoana,
La Maroma,Argentina,74,Gobernador Dupuy,32
La Marta,Argentina,90,Burruyacú,
La Martina,Argentina,42,Rancul,
La Martita,Argentina,18,Goya,
La Maruja,Argentina,6,Lincoln,
La Maruja,Argentina,42,Rancul,1035
La Mascota,Argentina,14,General Roca,
La Matancilla,Argentina,50,Malargüe,
La Matilde,Argentina,6,Pehuajó,
La Matilde,Argentina,50,Santa Rosa,
La Matuca,Argentina,30,Concordia,
La Maza,Argentina,14,Tulumba,
La Media Luna,Argentina,34,Bermejo,
La Media Luna,Argentina,66,Rivadavia,
La Meleada,Argentina,86,Alberdi,
La Meleada,Argentina,86,Loreto,
La Mendieta,Argentina,38,San Pedro,3295
La Merced,Argentina,66,Cerrillos,5084
La Merced,Argentina,10,Paclín,1496
La Merced,Argentina,66,Rivadavia,
La Mesa,Argentina,66,Rosario De Lerma,
La Mesada,Argentina,10,Andalgalá,255
La Mesada,Argentina,86,Capital,
La Mesada,Argentina,66,Guachipas,
La Mesada,Argentina,38,Ledesma,
La Mesada,Argentina,66,Los Andes,
La Mesada,Argentina,86,Pellegrini,
La Mesada,Argentina,38,Rinconada,
La Mesada De Los Zárate,Argentina,10,Tinogasta,
La Mesilla,Argentina,14,Cruz Del Eje,
La Mirella,Argentina,86,Robles,
La Misión,Argentina,34,Bermejo,
La Misión,Argentina,66,Santa Victoria,620
La Misión (alto Bello),Argentina,66,Anta,
La Moderna,Argentina,74,Ayacucho,
La Mojarra,Argentina,34,Matacos,
La Monjita,Argentina,34,Bermejo,
La Mora,Argentina,50,General Alvear,
La Mora,Argentina,22,General Güemes,
La Mora,Argentina,66,Rivadavia,
La Mora,Argentina,82,San Justo,
La Mora (pozo Hondo),Argentina,66,Rivadavia,
La Mudana,Argentina,14,Pocho,
La Nacional,Argentina,14,General Roca,
La Negra,Argentina,58,Catán Lil,
La Negra,Argentina,6,Necochea,
La Negrita,Argentina,86,Banda,
La Nena,Argentina,86,General Taboada,84
La Nonimari,Argentina,14,RÍo Cuarto,
La Noria,Argentina,6,Cañuelas,
La Noria,Argentina,14,San Alberto,
La Nueva Donosa,Argentina,86,Río Hondo,304
La Nueva Esperanza,Argentina,86,Moreno,
La Nueva Guardia,Argentina,10,Capayán,
La Nueva Población,Argentina,66,Anta,
La Olimpia,Argentina,30,Concordia,
La Oriental,Argentina,6,Junín,
La Oveja,Argentina,86,Alberdi,
La Ovejería,Argentina,66,Rivadavia,
La Paciencia,Argentina,86,Figueroa,
La Paisanita,Argentina,14,Santa María,67
La Paja,Argentina,66,Rivadavia,
La Pajita,Argentina,66,Rivadavia,
La Pala,Argentina,6,Adolfo Alsina,25
La Palca,Argentina,38,Santa Catalina,
La Palestina,Argentina,14,General San Martín,549
La Paliza,Argentina,86,Avellaneda,
La Palmera,Argentina,22,General Güemes,
La Palmita,Argentina,34,Bermejo,
La Palmita,Argentina,66,Rivadavia,
La Paloma,Argentina,86,Alberdi,
La Paloma,Argentina,22,Almirante Brown,
La Paloma,Argentina,86,Atamisqui,
La Paloma,Argentina,6,Baradero,
La Paloma,Argentina,86,Moreno,
La Pampa,Argentina,26,Escalante,
La Pampa,Argentina,86,Moreno,
La Pampa,Argentina,14,Totoral,443
La Pampita,Argentina,14,Punilla,
La Pañoleta,Argentina,18,Sauce,
La Paquita,Argentina,6,General Alvear,
La Paquita,Argentina,14,San Justo,849
La Para,Argentina,14,Río Primero,3021
La Pastora,Argentina,6,Tandil,
La Pastoril,Argentina,22,Sargento Cabral,
La Patria,Argentina,14,Pocho,
La Paya,Argentina,66,Cachi,
La Paz,Argentina,34,Bermejo,
La Paz,Argentina,30,La Paz,22722
La Paz,Argentina,50,La Paz,7059
La Paz,Argentina,66,Rivadavia,
La Paz,Argentina,66,Rosario De La Frontera,
La Paz,Argentina,14,San Javier,903
La Paz,Argentina,14,Totoral,28
La Pelada,Argentina,82,Las Cristóbal,957
La Pelegrina,Argentina,22,Libertador General San Martín,
La Peña Azul,Argentina,66,Anta,
La Penca Y Caraguata,Argentina,82,San Justo,134
La Penea,Argentina,14,RÍo Seco,
La Península,Argentina,78,Río Chico,
La Pepa,Argentina,6,Carlos Casares,
La Pepita,Argentina,86,Moreno,
La Perforación,Argentina,34,Bermejo,
La Pergaminera,Argentina,6,Lincoln,
La Perla,Argentina,14,Presidente Roque Saenz PeÑa,868
La Perlita,Argentina,74,Belgrano,
La Picada,Argentina,30,Paraná,445
La Picaza,Argentina,58,Catán Lil,
La Pichuca,Argentina,14,General Roca,
La Piedad,Argentina,34,Patiño,
La Pinta,Argentina,22,Almirante Brown,
La Pinta,Argentina,6,General Arenales,
La Pirgua,Argentina,86,Pellegrini,
La Planta,Argentina,70,Caucete,
La Plantadora,Argentina,54,San Ignacio,
La Plata,Argentina,74,Ayacucho,
La Plata,Argentina,6,La Plata,56394
La Playa,Argentina,14,Minas,193
La Playita,Argentina,82,Vera,
La Playosa,Argentina,14,General San Martín,2376
La Plaza,Argentina,14,Sobremonte,
La Población,Argentina,66,Metán,
La Población,Argentina,14,San Javier,475
La Polvareda,Argentina,66,Orán,
La Poma,Argentina,66,La Poma,615
La Porteña,Argentina,86,Moreno,
La Porteña,Argentina,6,Trenque Lauquen,
La Porteña,Argentina,30,Villaguay,
La Posta,Argentina,82,9 De Julio,
La Posta,Argentina,90,La Cocha,
La Posta,Argentina,14,Río Primero,180
La Primavera,Argentina,74,Ayacucho,
La Primavera,Argentina,34,Bermejo,
La Primavera,Argentina,6,Coronel Suárez,
La Primavera,Argentina,50,Maipú,639
La Primavera,Argentina,58,Minas,
La Primavera,Argentina,86,Quebrachos,
La Protegida,Argentina,6,Tapalqué,
La Providencia,Argentina,22,Almirante Brown,
La Providencia,Argentina,66,Anta,
La Providencia,Argentina,86,Mitre,
La Providencia,Argentina,6,Olavarría,
La Providencia,Argentina,66,Rivadavia,
La Puerta,Argentina,10,Ambato,752
La Puerta,Argentina,34,Bermejo,
La Puerta,Argentina,14,Colón,246
La Puerta,Argentina,14,Cruz Del Eje,
La Puerta,Argentina,10,La Paz,
La Puerta,Argentina,74,Libertador General San Martín,
La Puerta,Argentina,66,Molinos,265
La Puerta,Argentina,86,Ojo De Agua,
La Puerta,Argentina,86,Río Hondo,
La Puerta,Argentina,14,Río Primero,1943
La Puerta,Argentina,46,Rosario Vera Peñaloza,
La Puerta,Argentina,66,San Carlos,265
La Puerta,Argentina,10,Santa María,
La Punilla,Argentina,74,General Pedernera,167
La Puntilla,Argentina,10,Belén,161
La Puntilla,Argentina,10,Santa María,133
La Puntilla,Argentina,10,Tinogasta,279
La Purificada,Argentina,86,Moreno,
La Quebrada,Argentina,86,Copo,
La Quebrada,Argentina,10,Santa María,
La Querencia,Argentina,6,25 De Mayo,
La Querencia,Argentina,30,Concordia,
La Querencia,Argentina,6,Patagones,
La Quesera,Argentina,66,Capital,
La Quiaca,Argentina,38,Yavi,13761
La Quinta,Argentina,10,Ancasti,
La Quinta,Argentina,66,Anta,
La Quinta,Argentina,50,Luán De Cuyo,
La Ramada,Argentina,90,Burruyacú,1300
La Ramada,Argentina,86,Figueroa,
La Ramada,Argentina,74,Libertador General San Martín,
La Ramada,Argentina,14,Presidente Roque Sáenz PeÑa,
La Ramada,Argentina,86,Salavina,
La Ramada,Argentina,14,San Javier,33
La Ramada De Abajo,Argentina,90,Burruyacú,
La Ramadita,Argentina,46,Capital,
La Ramadita,Argentina,90,Monteros,
La Ramadita,Argentina,10,Tinogasta,
La Rancherita,Argentina,14,Santa María,53
La Ranquelina,Argentina,14,General Roca,
La Razón,Argentina,6,Saladillo,
La Redonda,Argentina,38,Yavi,
La Reducción,Argentina,90,Lules,4749
La Reforma,Argentina,6,25 De Mayo,
La Reforma,Argentina,74,Ayacucho,
La Reforma,Argentina,42,Limay Mahuida,138
La Reforma,Argentina,6,Pila,
La Reina,Argentina,90,Simoca,
La Reja,Argentina,6,Moreno,33370
La Renovación,Argentina,86,Choya,
La Rentería,Argentina,46,Independencia,
La Reppresa,Argentina,74,Coronel Pringles,
La Represa,Argentina,10,Belén,
La Represa,Argentina,34,Bermejo,
La Represa,Argentina,86,Copo,
La Represa,Argentina,66,General José De San Martín,
La Represa,Argentina,14,Río Primero,
La Represa De La Punta,Argentina,46,Independencia,
La Represita,Argentina,74,Ayacucho,
La Resistencia,Argentina,46,Capital,
La Resistencia,Argentina,46,Chamical,
La Revancha,Argentina,86,Loreto,
La Rica,Argentina,6,Chivilcoy,157
La Rinconada,Argentina,82,9 de Julio,
La Rinconada,Argentina,34,Bermejo,
La Rinconada,Argentina,90,Burruyacú,
La Rinconada,Argentina,70,Pocito,2933
La Rinconada,Argentina,14,Río Seco,
La Rinconada,Argentina,14,RÍo Seco,93
La Rinconada,Argentina,66,Rivadavia,
La Rinconada,Argentina,10,Santa Rosa,
La Rinconada,Argentina,90,Simoca,
La Rioja,Argentina,46,Capital,143684
La Ripiera,Argentina,70,Caucete,
La Ripiera,Argentina,50,San Rafael,
La Ripiera,Argentina,90,Tafí Del Valle,
La Rivera,Argentina,34,Bermejo,
La Rocha,Argentina,10,Capayán,
La Rosada,Argentina,6,Exaltación De La Cruz,
La Rosalia,Argentina,6,Puán,
La Rosalía,Argentina,78,Lago Buenos Aires,
La Rosina,Argentina,78,Lago Buenos Aires,
La Rubia,Argentina,82,San Cristóbal,312
La Ruta,Argentina,6,Coronel Dorrego,
La Sábana,Argentina,22,Tapenagá,267
La Sala,Argentina,10,Antofagasta De La Sierra,
La Sala,Argentina,90,Tafí Viejo,
La Salada,Argentina,58,Chos Malal,
La Salina,Argentina,86,Pellegrini,
La Salina,Argentina,70,San Martín,
La Salinilla,Argentina,50,Malargüe,
La Salinita,Argentina,14,Tulumba,
La Salvación,Argentina,86,Copo,
